Title,30205,30000,30001,30002,30003,30004,30005,30006,30007,30008,30009,30010,30011,30012,30013,30014,30015,30016,30017,30018,30019,30020,30021,30022,30023,30024,30025,30026,30027,30028,30029,30030,30031,30032,30033,30034,30035,30037,30038,30039,30040,30041,30042,30043,30044,30045,30046,30047,30048,30049,30050,30051,30052,30053,30054,30055,30056,30057,30058,30059,30060,30061,30062,30063,30064,30065,30066,30067,30068,30069,30070,30071,30073,30074,30075,30076,30077,30078,30079,30080,30081,30082,30083,30085,30086,30087,30088,30089,30090,30091,30092,30093,30094,30095,30096,30097,30098,30099,30100,30101,30102,30103,30104,30105,30106,30107,30108,30109,30110,30111,30112,30113,30114,30115,30116,30117,30118,30119,30120,30121,30122,30123,30124,30125,30126,30127,30128,30129,30130,30131,30132,30133,30134,30135,30136,30137,30138,30139,30140,30141,30142,30143,30144,30145,30146,30147,30148,30149,30150,30151,30152,30153,30154,30155,30156,30157,30158,30159,30160,30161,30162,30163,30164,30165,30166,30167,30168,30169,30170,30171,30172,30173,30174,30175,30176,30177,30178,30179,30180,30181,30182,30183,30184,30185,30186,30187,30188,30189,30190,30191,30192,30193,30194,30195,30196,30197,30198,30199,30201,30202,30203,30204
30040,4.1779,1.7721,3.7421,2.1787,3.0022,0.43153,2.1875,0.15628,0.28249,2.3942,2.5168,0.56394,1.0115,0.276,2.3498,2.4201,1.4627,1.179,1.5688,1.1144,1.7551,2.7699,0.9336,1.9108,1.9253,2.1325,2.4025,2.2641,1.7104,0.94504,0.66219,1.1327,3.0799,2.6816,1.5344,2.5387,0.65583,1.4508,1.8306,0.10822,0,1.0222,0.30522,3.0722,2.4091,2.9738,1.2595,1.9713,1.778,2.7894,0.91639,0.55048,0.4027,0.62766,1.7902,3.3774,1.0562,2.5259,2.1909,2.1963,0.84299,3.0269,1.1456,0.84747,1.6575,1.4927,3.0382,2.7369,3.0776,3.0167,3.7418,2.3714,3.46,2.9261,4.0942,4.7696,6.2445,6.3186,6.7614,3.461,4.4914,8.4324,6.367,7.3562,7.7408,0.59354,2.1078,3.9606,1.1063,1.0326,1.3366,0.72537,2.7885,3.3171,2.4665,2.1455,1.9476,8.6534,7.5646,9.3091,7.0104,9.6714,2.9341,7.9594,10.101,8.9863,1.6068,4.296,3.3356,7.3699,4.0006,5.5376,2.7516,2.3124,10.496,10.902,11.293,11.609,11.644,11.305,11.633,10.286,10.916,10.649,11.414,11.32,11.095,11.915,11.962,11.927,11.622,10.951,11.484,11.047,11.396,10.215,9.5173,10.579,10.095,10.999,0.51854,1.2537,1.354,2.111,5.3284,5.2657,6.4903,7.0509,10.017,1.5735,2.0785,8.6805,1.4402,6.5653,5.5701,4.7402,3.3178,10.526,2.5948,3.9179,6.2638,5.0131,8.2606,5.4265,4.8501,5.9152,2.9191,2.4483,1.5467,2.0475,2.0293,2.8743,7.507,2.7206,0.88117,3.2892,2.2668,0.96914,1.3665,0.98364,2.3542,2.0162,0.89522,2.3029,0.60302,1.0978,0.32826,2.8466,2.7632,3.6615,2.5852,2.8755,2.8261,1.6684,2.4686,2.5822,1.9664,8.9086,2.4796,1.1909,5.4748,3.4865
30041,3.1557,2.1028,2.7199,1.7455,4.0244,1.4538,2.5182,1.1188,0.73976,1.3719,2.8475,1.5862,1.8651,0.93821,2.0191,1.4094,1.7934,1.4359,1.2381,0.78372,1.8083,2.4392,1.6315,1.5801,0.90303,2.4632,2.7332,2.5175,1.6795,1.2757,0.99289,1.4634,3.4106,3.0123,0.51216,2.7825,1.5194,1.3088,0.8089,1.1305,1.0222,0,1.1298,2.7415,2.0784,1.9516,1.5902,2.302,1.4473,2.4587,1.2471,0.88118,1.0523,1.6499,0.95363,3.7081,2.0784,2.8566,2.5216,3.2185,0.5915,2.6962,2.1679,0.88879,1.3268,2.5149,4.0604,3.7592,4.0998,4.039,4.7641,3.3937,3.1293,3.2485,3.5293,3.8444,5.2222,5.4794,5.7392,2.4388,3.4691,7.4102,5.3447,6.3339,6.7185,0.49506,2.4385,3.6299,1.437,1.3633,2.3589,1.1386,2.4578,2.9863,2.7972,1.8148,2.2783,7.6312,7.8953,8.2868,7.3411,8.6491,3.2648,6.9371,9.0787,7.964,0.58459,4.6267,3.6663,6.3476,4.3313,5.8683,2.2681,2.6431,9.4739,9.8799,10.27,10.587,10.622,10.282,10.611,9.2638,9.8936,9.627,10.392,10.298,10.073,10.893,10.94,10.905,10.6,9.9287,10.461,10.025,10.374,9.1927,8.495,9.5569,9.073,9.9763,1.5408,1.5844,1.8502,3.1333,6.3507,4.2434,5.468,6.0286,8.995,2.1936,2.5266,7.6583,1.7709,5.543,4.5479,4.4095,2.9871,9.5033,2.2641,2.8957,5.2415,3.9909,7.2383,5.0958,4.5194,4.893,3.688,3.2078,1.8774,2.3782,2.36,3.3187,6.4848,3.0513,1.9014,3.6199,2.5975,1.2998,2.3887,2.0059,2.6849,2.3469,1.4028,2.6336,1.2493,1.2223,0.99,3.1052,3.0939,3.4554,2.9159,3.2062,3.1568,1.9652,2.7994,2.9129,2.2971,7.8863,3.5018,1.5216,5.1441,3.8172
30042,4.2855,1.4669,3.8497,2.2862,2.8947,0.36553,1.8822,0.46151,0.39002,2.5017,2.2116,0.69528,0.7353,0.58123,2.655,2.5276,1.4612,1.4842,1.874,1.4197,1.8627,3.0751,0.62838,2.2161,2.0328,2.1396,2.0973,2.3716,1.8179,0.63982,0.35696,0.82744,2.7746,2.3764,1.6419,2.6462,0.96106,1.5583,1.9381,0.24937,0.30522,1.1298,0,3.3774,2.7143,3.0813,0.95429,1.666,2.0833,3.0946,0.61117,0.33785,0.70792,0.52013,1.8977,3.3854,0.94864,2.4057,1.8857,2.0887,1.1482,3.3321,1.0381,0.95501,1.9628,1.3852,2.9307,2.6294,2.9701,2.9092,3.6343,2.2639,3.7653,3.0336,4.2017,4.8771,6.352,6.4262,6.869,3.5685,4.5989,8.54,6.4745,7.4637,7.8483,0.70107,1.8026,4.2658,0.80108,0.72735,1.2291,1.0306,3.0937,3.6223,2.1613,2.4507,1.6423,8.7609,7.2593,9.4166,6.7052,9.7789,2.6289,8.0669,10.208,9.0938,1.7144,3.9907,3.0304,7.4774,3.6954,5.2324,2.9041,2.2419,10.604,11.01,11.4,11.717,11.751,11.412,11.741,10.394,11.023,10.757,11.521,11.428,11.203,12.022,12.069,12.035,11.729,11.059,11.591,11.155,11.503,10.322,9.6248,10.687,10.203,11.106,0.411,0.94852,1.0488,2.0035,5.2209,5.3732,6.5978,7.1584,10.125,1.2683,1.7733,8.7881,1.1349,6.6728,5.6777,5.0455,3.623,10.633,2.9,4.0255,6.3713,5.1207,8.3681,5.7317,5.1553,6.0227,2.6139,2.1431,1.2415,1.7423,1.7241,2.5691,7.6146,2.4154,0.77162,2.984,1.9616,0.66392,1.259,0.87611,2.049,1.9917,0.59,1.9977,0.2978,1.403,0.13978,2.9541,2.4579,3.769,2.2799,2.5703,2.6925,1.7759,2.1634,2.277,1.6612,9.0161,2.372,0.88568,5.7801,3.1813
30043,4.6165,4.8443,4.7017,4.487,3.242,3.0119,5.2596,2.9159,3.3546,2.1543,5.589,2.6821,4.0836,2.7962,0.72235,4.1509,4.5349,1.8931,1.5033,1.9577,4.5498,0.30226,4.0058,1.1613,2.3616,5.2047,5.4747,5.259,4.421,4.0172,3.7343,4.2048,6.152,5.7538,3.2072,5.5239,2.4163,4.0503,3.5504,3.128,3.0722,2.7415,3.3774,0,0.66305,4.673,4.3317,5.0434,1.2941,2.1226,3.9885,3.6226,2.6695,3.5328,1.7878,6.4496,3.5996,5.598,5.2631,2.4361,2.2292,0.31618,3.0126,3.6302,1.4146,3.9571,3.278,4.0186,3.7095,4.6569,3.9817,3.3302,0.61429,5.99,6.2707,6.5858,7.1086,8.2208,7.622,3.2212,4.2515,9.2141,6.1271,7.1163,7.501,3.2365,5.18,0.88841,4.1785,4.1047,4.0762,2.3468,0.8177,1.2593,5.5387,0.93966,5.0197,8.4136,10.637,9.0692,10.083,9.4315,6.0063,8.6459,9.8611,9.7699,2.8469,7.3681,6.4078,8.1411,7.0728,8.6098,2.5118,5.3845,10.312,10.875,11.161,11.369,11.404,11.357,11.531,10.764,10.676,10.92,11.174,11.08,10.855,11.675,11.722,11.688,11.382,10.711,11.244,10.808,11.156,9.9751,10.239,11.174,10.817,11.101,3.1973,4.3259,4.4262,4.8665,7.3741,5.0258,6.2504,6.811,9.7774,4.6457,5.1507,8.4407,4.5123,6.3254,5.3303,1.6681,0.24562,10.286,0.47735,3.6781,6.0239,4.7733,8.0208,2.3543,1.7779,5.6754,5.9913,5.5205,4.6189,5.1196,5.1015,5.9465,7.2672,5.7928,3.9533,6.3614,5.339,4.0413,3.8234,3.7183,5.4264,5.0884,3.9674,5.375,3.6752,1.9744,3.4004,5.8467,5.8353,6.1968,5.6573,5.9477,5.8982,4.7066,5.5408,5.6544,5.0385,8.6687,2.7194,4.2631,2.6378,6.5587
30044,4.2167,4.1813,4.0386,3.824,2.9634,2.3488,4.5966,2.2528,2.6916,2.4329,4.9259,2.0191,3.4206,2.1331,0.88575,3.4879,3.8718,1.2301,0.8403,1.2947,3.8867,0.36079,3.3427,0.49828,1.964,4.5416,4.8116,4.5959,3.7579,3.3542,3.0713,3.5418,5.489,5.0907,2.5442,4.8609,1.7533,3.3872,2.8873,2.465,2.4091,2.0784,2.7143,0.66305,0,4.01,3.6686,4.3804,0.63106,2.4012,3.3255,2.9596,2.0064,2.8697,1.8289,5.7865,2.9365,4.935,4.6,2.1575,1.5661,0.61776,2.3495,2.9672,1.2447,3.294,2.9995,3.3556,3.0465,3.9939,3.7031,2.6671,1.0509,5.3269,5.6077,5.9228,6.4456,7.5578,6.9589,3.4998,4.5301,8.551,6.4057,7.3949,7.7795,2.5735,4.5169,1.5515,3.5154,3.4417,3.4132,1.6837,1.0963,1.5379,4.8756,1.2182,4.3567,8.6921,9.9737,9.3478,9.4195,9.7101,5.3432,7.9981,10.14,9.1068,2.1838,6.7051,5.7447,7.4781,6.4097,7.9467,2.7903,4.7215,10.535,10.941,11.331,11.648,11.683,11.343,11.672,10.325,10.955,10.688,11.453,11.359,11.134,11.954,12.001,11.966,11.661,10.99,11.522,11.086,11.435,10.254,9.5762,10.618,10.154,11.037,2.5342,3.6629,3.7631,4.2035,6.711,5.3044,6.529,7.0896,10.056,3.9826,4.4877,8.7193,3.8493,6.604,5.6089,2.3311,0.90866,10.564,0.61117,3.9567,6.3025,5.0519,8.2993,3.0174,2.4409,5.9539,5.3282,4.8575,3.9558,4.4566,4.4385,5.2834,7.5458,5.1298,3.2903,5.6983,4.6759,3.3783,3.1604,3.0553,4.7633,4.4253,3.3043,4.712,3.0121,1.3113,2.7374,5.1836,5.1723,5.5338,4.9943,5.2846,5.2352,4.0436,4.8778,4.9913,4.3755,8.9473,2.4408,3.6,3.0657,5.8956
30045,1.2041,2.8911,0.76835,0.79513,5.976,3.4053,3.0275,3.0703,2.6913,2.5269,1.6121,3.5377,3.8166,2.8898,3.9506,0.5537,1.6201,3.3874,3.1697,2.7153,1.2187,4.3707,3.583,3.5117,2.3114,0.94177,1.2276,0.70969,1.2634,3.1636,2.857,2.9833,1.479,1.1864,1.4658,0.85093,3.4709,1.523,1.1432,3.082,2.9738,1.9516,3.0813,4.673,4.01,0,2.2511,3.0063,3.3789,4.3902,3.0358,2.7435,3.0039,3.6015,2.8852,1.7766,4.03,0.92504,1.3625,5.1701,2.543,4.6277,4.1194,2.1263,3.2584,4.4665,6.012,5.7107,6.0514,5.9905,6.7156,5.3452,5.0609,1.317,1.5977,1.9128,3.2707,3.5478,3.7876,1.5098,1.5176,5.4586,3.3931,4.3824,4.767,2.3803,2.3331,5.5614,2.6152,3.3135,4.3104,3.0902,4.3894,4.9179,4.2642,3.7463,4.1586,5.6796,5.9637,6.3353,5.4096,6.6976,3.6512,4.9856,7.1271,6.0125,1.8261,2.6951,1.7348,4.3961,4.1192,3.9368,4.1997,0.83946,7.5224,7.9284,8.3189,8.6352,8.67,8.3309,8.6593,7.3122,7.942,7.6754,8.44,8.3462,8.1213,8.9411,8.988,8.9536,8.648,7.9772,8.5097,8.0736,8.422,7.2411,6.5435,7.6053,7.1214,8.0247,3.4923,2.3923,3.8017,5.0848,8.3022,2.2919,3.5165,4.0771,7.0435,4.1451,4.4781,5.7067,2.0967,3.5915,3.8543,6.3411,4.9186,7.5517,4.1956,1.1772,3.29,2.0393,5.2868,7.0273,6.4509,2.9414,5.6396,5.1594,3.1849,2.6948,2.4171,5.2702,4.5332,4.8998,3.853,5.2584,3.1466,2.4525,4.3403,3.9574,1.7486,1.0896,3.3544,3.3165,3.2009,3.1739,2.9416,1.1737,1.9944,1.5238,0.98433,1.2747,1.2252,1.3054,0.9807,1.3891,1.5005,5.9348,5.4534,2.8662,7.0757,3.6102
30046,3.4553,0.63994,3.0195,1.456,3.7249,1.3198,0.92794,1.4158,0.97702,2.1856,1.2573,1.6496,1.5655,1.5355,3.6093,1.6974,0.63101,2.4385,2.8283,2.3739,1.0324,4.0294,1.3319,3.1703,1.97,1.3093,1.143,1.5414,0.98767,0.91251,0.60588,0.73222,1.8204,1.4221,1.1244,1.816,1.9153,0.72808,1.1079,1.2037,1.2595,1.5902,0.95429,4.3317,3.6686,2.2511,0,0.7552,3.0376,4.0489,0.78472,0.70903,1.6622,1.3504,2.5438,2.5552,1.7789,1.5755,0.9314,2.919,2.1025,4.2864,1.8683,0.70142,2.917,2.2154,3.7609,3.4596,3.8003,3.7394,4.4645,3.0941,4.7195,2.2034,3.3715,4.0469,5.5218,5.5959,6.0387,2.7383,3.7687,7.7098,5.6443,6.6335,7.0181,1.0951,0.84832,5.2201,0.36407,1.0624,2.0593,1.9849,4.048,4.5766,2.0131,3.405,1.9075,7.9307,6.3051,8.5864,5.7509,8.9487,1.6746,7.2367,9.3782,8.2636,1.4848,3.0365,2.0761,6.6472,2.7411,4.2781,3.8583,1.4117,9.7735,10.179,10.57,10.886,10.921,10.582,10.91,9.5633,10.193,9.9265,10.691,10.597,10.372,11.192,11.239,11.205,10.899,10.228,10.761,10.325,10.673,9.4922,8.7946,9.8564,9.3725,10.276,1.2412,0.14115,1.5506,2.8337,6.0511,4.543,5.7676,6.3282,9.2946,1.894,2.227,7.9578,0.18064,5.8426,4.8474,5.9998,4.5773,9.8028,3.8543,3.1952,5.5411,4.2904,7.5379,6.686,6.1096,5.1925,3.3884,2.9083,0.93381,0.78797,0.76983,3.0191,6.7843,2.6486,1.6018,3.0073,1.0073,0.29037,2.0892,1.7063,1.0947,1.1615,1.1033,1.0654,0.94976,2.3573,0.93125,2.1239,1.5037,2.9388,1.3584,1.616,1.8623,0.94571,1.2704,1.3227,0.75062,8.1859,3.2023,0.61509,6.7343,2.227
30047,4.2105,0.19911,3.7747,2.2112,2.9697,2.0316,0.2162,2.1275,1.6888,2.8973,1.3942,2.3613,0.95977,2.2473,4.3211,2.4526,1.3862,3.1503,3.5401,3.0857,1.7876,4.7412,1.0377,3.8821,2.6818,2.0645,1.7787,2.2966,1.7429,1.0262,1.3091,0.83859,2.5082,1.8199,1.8362,2.5712,2.6271,1.4833,1.8631,1.9154,1.9713,2.302,1.666,5.0434,4.3804,3.0063,0.7552,0,3.7493,4.7606,1.0549,1.4208,2.3739,1.5106,3.2556,3.3104,1.4438,2.3307,1.6438,2.9949,2.8142,4.9981,2.0308,1.4132,3.6288,1.4602,4.0227,2.7044,3.0451,2.9842,3.7093,2.3389,5.4313,2.9586,4.1267,4.8021,6.277,6.3511,6.7939,3.4935,4.5239,8.465,6.3995,7.3887,7.7733,1.8069,0.67326,5.9318,0.86495,0.93868,1.3041,2.6966,4.7598,5.2883,1.2579,4.1167,1.1523,8.6859,6.3186,9.3416,5.9934,9.7039,0.96285,7.9919,10.133,9.0188,2.1965,2.3247,1.3644,7.4024,2.0294,3.9311,4.5701,2.1668,10.529,10.935,11.325,11.642,11.676,11.337,11.666,10.319,10.948,10.682,11.446,11.353,11.128,11.947,11.994,11.96,11.654,10.983,11.516,11.08,11.428,10.247,9.5498,10.612,10.128,11.031,1.8461,0.71751,0.79541,2.0785,5.2959,5.2982,6.5228,7.0834,10.05,1.1388,1.4718,8.713,0.90962,6.5978,5.6026,6.7115,5.289,10.558,4.5661,3.9504,6.2963,5.0456,8.2931,7.3977,6.8213,5.9477,2.6333,2.1531,0.42453,0.31152,0.58925,2.2639,7.5395,1.8934,1.0901,2.2521,0.29555,1.0021,1.334,1.3251,1.2577,1.9167,1.076,0.33163,1.3682,3.069,1.643,2.8791,1.0119,3.694,2.1136,2.1836,2.6175,1.7009,2.0256,1.6173,1.5058,8.9411,2.4484,0.78035,7.4461,1.5153
30048,4.4118,3.5502,3.976,3.1929,2.7684,1.7177,3.9655,1.6218,2.0605,2.628,4.2949,1.388,2.7895,1.502,1.0808,2.8568,3.2408,0.59903,0.30804,1.2496,3.2557,0.99185,2.7116,0.69246,2.1591,3.9105,4.1806,3.9649,3.1269,2.7231,2.4402,2.9107,4.8579,4.4596,1.9131,4.2298,1.1222,2.7562,2.2562,1.8339,1.778,1.4473,2.0833,1.2941,0.63106,3.3789,3.0376,3.7493,0,2.5963,2.6944,2.3285,1.3754,2.2387,2.024,5.1555,2.3055,4.3039,3.969,1.9624,0.93506,1.2488,1.7185,2.3361,1.4398,2.663,2.8044,2.7245,2.8438,3.3628,3.508,2.1376,1.682,4.6959,4.9766,5.2917,6.4783,6.9267,6.9953,3.6948,4.7252,8.6663,6.6008,7.59,7.9746,1.9424,3.8859,2.1825,2.8844,2.8106,2.7821,1.0527,1.2914,1.733,4.2445,1.4133,3.7256,8.8872,9.3426,9.5429,8.7885,9.9052,4.7122,8.1932,10.335,9.2201,1.8407,6.074,5.1137,7.6037,5.7787,7.3157,2.9854,4.0904,10.73,11.136,11.526,11.843,11.878,11.538,11.867,10.52,11.15,10.883,11.648,11.554,11.329,12.149,12.196,12.161,11.856,11.185,11.717,11.281,11.63,10.449,9.7511,10.813,10.329,11.232,1.9032,3.0318,3.132,3.5724,6.08,5.4995,6.7241,7.2847,10.251,3.3515,3.8566,8.9144,3.2182,6.7991,5.804,2.9622,1.5397,10.759,0.81676,4.1518,6.4976,5.247,8.4944,3.6484,3.072,6.149,4.6972,4.2264,3.3248,3.8255,3.8074,4.6524,7.7409,4.4987,2.6592,5.0672,4.0448,2.7472,2.5293,2.4242,4.1322,3.7943,2.6733,4.0809,2.3811,0.68027,2.1063,4.5526,4.5412,4.9027,4.3632,4.6535,4.6041,3.4125,4.2467,4.3603,3.7444,9.1424,2.2457,2.969,3.6968,5.2646
30049,4.3337,4.5615,4.4189,4.2042,5.3646,2.794,4.9768,2.6331,3.0719,1.8633,5.3062,2.9264,3.8009,2.5134,1.5154,3.8681,4.2521,2.7761,2.2882,1.675,4.267,2.1874,3.723,1.9038,2.0789,4.9219,5.1919,4.9762,4.1382,3.7344,3.4516,3.922,5.8693,5.471,2.9245,5.2412,2.8596,3.7675,3.2676,2.8452,2.7894,2.4587,3.0946,2.1226,2.4012,4.3902,4.0489,4.7606,2.5963,0,3.7058,3.3399,2.3925,3.25,1.5051,6.1668,3.4186,5.3153,4.9803,4.5587,1.9464,1.8064,3.5081,3.3475,1.1565,3.8551,5.4006,5.0993,5.44,5.3791,6.1043,4.7339,1.5083,5.7072,5.988,6.3031,6.8259,7.9381,7.3392,2.8804,3.9149,8.9313,5.7749,5.7107,6.0546,2.9537,4.8972,2.9858,3.8957,3.822,3.7935,2.4788,1.3049,0.86329,5.2559,1.1829,4.7369,6.9512,10.354,7.8134,9.7998,8.7466,5.7235,8.3631,8.3541,9.4871,2.5641,7.0854,6.125,7.8583,6.79,8.327,0.38917,5.1017,10.029,10.592,10.878,11.052,10.782,11.074,11.249,10.481,9.9134,10.637,10.64,10.331,10.501,11.08,10.336,9.8909,10.436,8.5886,9.8917,9.5298,10.072,9.4232,9.9565,10.891,10.535,10.818,2.9145,4.0431,4.1434,4.5838,7.6909,4.7157,4.1278,4.6884,7.6548,4.3629,4.8679,6.3181,4.2295,4.8385,3.2077,1.9509,2.3475,8.1631,1.79,3.213,4.5872,2.6507,5.8982,2.6371,2.4055,3.5528,5.7085,5.2377,4.3361,4.8369,4.8187,5.6637,5.1446,5.51,3.6706,6.0786,5.0562,3.7585,3.7289,3.4355,5.1436,4.8056,3.6846,5.0923,3.3924,2.5625,3.1176,5.5639,5.5526,5.914,5.3746,5.6649,5.6155,4.4238,5.258,5.3716,4.7558,6.5461,4.842,3.9803,2.6854,6.2759
30050,4.24,0.85576,3.8042,2.2407,2.9402,0.9767,1.2711,1.0727,0.6339,2.4562,1.6004,1.3065,0.7808,1.1924,3.2662,2.4821,1.4157,2.0954,2.4852,2.0308,1.8172,3.6863,0.54721,2.8272,1.9873,2.0941,1.8082,2.3261,1.7724,0.12779,0.2542,0.21627,2.5377,1.8494,1.5964,2.6007,1.5722,1.5128,1.8926,0.86053,0.91639,1.2471,0.61117,3.9885,3.3255,3.0358,0.78472,1.0549,2.6944,3.7058,0,0.36591,1.3191,0.56563,2.2007,3.3399,0.99414,2.3602,1.6733,2.1342,1.7594,3.9433,1.0836,0.9095,2.5739,1.4307,2.9762,2.6749,3.0156,2.9547,3.6798,2.3094,4.3764,2.9881,4.1562,4.8316,6.3065,6.3807,6.8235,3.523,4.5534,8.4945,6.429,7.4182,7.8028,0.75203,1.1914,4.877,0.42065,0.27771,1.2746,1.6418,3.7049,4.2334,1.5501,3.0619,1.1227,8.7154,6.6482,9.3711,6.094,9.7334,2.0177,8.0214,10.163,9.0483,1.6689,3.3796,2.4192,7.4319,3.0842,4.6212,3.5152,2.1964,10.558,10.964,11.355,11.671,11.706,11.367,11.695,10.348,10.978,10.711,11.476,11.382,11.157,11.977,12.024,11.989,11.684,11.013,11.546,11.109,11.458,10.277,9.5793,10.641,10.157,11.061,0.79126,0.64357,0.76589,2.049,5.2664,5.3277,6.5523,7.1129,10.079,1.1093,1.4423,8.7426,0.93914,6.6273,5.6322,5.6566,4.2342,10.588,3.5112,3.98,6.3258,5.0752,8.3226,6.3429,5.7665,5.9772,2.6037,2.1235,0.63033,1.1311,1.113,2.2344,7.5691,1.8639,0.81713,2.3728,1.3504,0.58335,1.3045,0.92161,1.4378,1.9462,0.31856,1.3865,0.31337,2.0142,0.58813,2.9086,1.8468,3.7235,2.1431,2.2132,2.647,1.7304,2.0551,1.6658,1.5353,8.9706,2.4175,0.27451,6.3912,2.5701
30051,3.9476,1.2217,3.5118,1.9483,3.2325,0.66185,1.637,0.70676,0.26799,2.1639,1.9663,0.94054,1.0731,0.82648,2.9003,2.1898,1.1234,1.7295,2.1193,1.6649,1.5248,3.3204,0.83956,2.4613,1.695,1.8017,1.8521,2.0338,1.48,0.42013,0.11351,0.58218,2.5294,2.1311,1.3041,2.3084,1.2063,1.2204,1.6003,0.49462,0.55048,0.88118,0.33785,3.6226,2.9596,2.7435,0.70903,1.4208,2.3285,3.3399,0.36591,0,0.95318,0.85798,1.8348,3.0476,1.2865,2.0679,1.6404,2.4266,1.3935,3.5774,1.376,0.61715,2.208,1.723,3.2685,2.9672,3.3079,3.247,3.9722,2.6018,4.0105,2.6958,3.8639,4.5393,6.0142,6.0883,6.5311,3.2307,4.2611,8.2021,6.1366,7.1259,7.5105,0.38612,1.5574,4.511,0.55582,0.57006,1.567,1.2758,3.339,3.8675,1.916,2.696,1.4151,8.4231,7.0141,9.0788,6.46,9.4411,2.3836,7.729,9.8706,8.756,1.3765,3.7455,2.7851,7.1396,3.4501,4.9871,3.1493,1.904,10.266,10.672,11.062,11.379,11.413,11.074,11.403,10.056,10.686,10.419,11.183,11.09,10.865,11.685,11.731,11.697,11.391,10.721,11.253,10.817,11.165,9.9846,9.287,10.349,9.8649,10.768,0.74885,0.70326,1.0582,2.3413,5.5587,5.0353,6.2599,6.8206,9.787,1.4016,1.7347,8.4502,0.88968,6.335,5.3398,5.2907,3.8683,10.295,3.1453,3.6876,6.0335,4.7828,8.0303,5.977,5.4005,5.6849,2.8961,2.4159,0.99624,1.497,1.4789,2.5267,7.2767,2.1702,1.1095,2.7387,1.7163,0.41866,1.5968,1.214,1.8037,1.6538,0.61091,1.7524,0.45739,1.6483,0.22222,2.6162,2.2127,3.4312,2.0347,2.325,2.3547,1.4381,1.9182,2.0317,1.4159,8.6783,2.7099,0.64042,6.0253,2.936
30052,4.208,2.1748,3.7722,2.2088,2.9721,0.40143,2.5901,0.24642,0.68519,2.4243,2.9195,0.53384,1.4142,0.12669,1.9471,2.4502,1.8654,0.77632,1.1661,1.0458,1.8803,2.3672,1.3363,1.5081,1.9554,2.5352,2.8052,2.5895,1.7515,1.3477,1.0649,1.5354,3.4826,3.0843,1.5645,2.8545,0.46703,1.4809,1.8607,0.45856,0.4027,1.0523,0.70792,2.6695,2.0064,3.0039,1.6622,2.3739,1.3754,2.3925,1.3191,0.95318,0,0.8633,1.8203,3.7801,1.0261,2.9286,2.5936,2.1662,0.46085,2.6242,1.1155,0.96079,1.2548,1.4626,3.0081,2.7068,3.0475,2.9866,3.7117,2.3413,3.0573,3.3205,4.1243,4.7997,6.2746,6.3487,6.7915,3.4911,4.5215,8.4625,6.397,7.3863,7.7709,0.62364,2.5105,3.5579,1.509,1.4353,1.4068,0.32267,2.3858,2.9144,2.8692,1.7428,2.3502,8.6835,7.9673,9.3392,7.4131,9.7015,3.3368,7.9895,10.131,9.0164,1.6369,4.6987,3.7383,7.4,4.4033,5.9403,2.7817,2.7151,10.526,10.932,11.323,11.639,11.674,11.335,11.663,10.316,10.946,10.679,11.444,11.35,11.125,11.945,11.992,11.957,11.652,10.981,11.514,11.078,11.426,10.245,9.5474,10.609,10.125,11.029,0.52783,1.6564,1.7567,2.1971,5.2983,5.2958,6.5204,7.081,10.047,1.9762,2.4812,8.7106,1.8429,6.5954,5.6002,4.3376,2.9151,10.556,2.1921,3.948,6.2939,5.0432,8.2907,5.0238,4.4474,5.9453,3.3218,2.851,1.9494,2.4502,2.432,3.277,7.5371,3.1233,1.2839,3.6919,2.6695,1.3718,1.3364,1.0488,2.7569,2.4189,1.2979,2.7056,1.0057,0.69508,0.73096,3.1772,3.1659,3.6916,2.9879,3.2782,3.2288,2.0372,2.8713,2.9849,2.3691,8.9387,2.4495,1.5936,5.0721,3.8892
