"","Stationnumber","Name","weekday","hour","RidesOut","RidesIn","Rideoutminusin"
"1","30000","100 Main Street SE","Fri",0,2.2,2,0.2
"2","30000","100 Main Street SE","Fri",1,0.4,2.6,-2.2
"3","30000","100 Main Street SE","Fri",2,1,0.5,0.5
"4","30000","100 Main Street SE","Fri",5,0,1,-1
"5","30000","100 Main Street SE","Fri",6,0.714285714285714,0.428571428571429,0.285714285714286
"6","30000","100 Main Street SE","Fri",7,0.526315789473684,0.684210526315789,-0.157894736842105
"7","30000","100 Main Street SE","Fri",8,1,0.571428571428571,0.428571428571429
"8","30000","100 Main Street SE","Fri",9,1.0952380952381,1.04761904761905,0.0476190476190476
"9","30000","100 Main Street SE","Fri",10,2.54545454545455,1.90909090909091,0.636363636363636
"10","30000","100 Main Street SE","Fri",11,3,3.05,-0.05
"11","30000","100 Main Street SE","Fri",12,2.33333333333333,3.56666666666667,-1.23333333333333
"12","30000","100 Main Street SE","Fri",13,3.17241379310345,3.37931034482759,-0.206896551724138
"13","30000","100 Main Street SE","Fri",14,4.65384615384615,3.65384615384615,1
"14","30000","100 Main Street SE","Fri",15,3.67857142857143,4.53571428571429,-0.857142857142857
"15","30000","100 Main Street SE","Fri",16,4.40740740740741,4.62962962962963,-0.222222222222222
"16","30000","100 Main Street SE","Fri",17,2.93333333333333,4.93333333333333,-2
"17","30000","100 Main Street SE","Fri",18,4.71428571428571,4.96428571428571,-0.25
"18","30000","100 Main Street SE","Fri",19,2.68965517241379,4.55172413793103,-1.86206896551724
"19","30000","100 Main Street SE","Fri",20,2.88,3.76,-0.88
"20","30000","100 Main Street SE","Fri",21,4.19230769230769,2.42307692307692,1.76923076923077
"21","30000","100 Main Street SE","Fri",22,2.61904761904762,1.71428571428571,0.904761904761905
"22","30000","100 Main Street SE","Fri",23,1.71428571428571,1.42857142857143,0.285714285714286
"23","30000","100 Main Street SE","Mon",0,2.09090909090909,0.727272727272727,1.36363636363636
"24","30000","100 Main Street SE","Mon",1,2.25,0.5,1.75
"25","30000","100 Main Street SE","Mon",6,0.571428571428571,0.428571428571429,0.142857142857143
"26","30000","100 Main Street SE","Mon",7,0.823529411764706,1,-0.176470588235294
"27","30000","100 Main Street SE","Mon",8,1.23809523809524,0.238095238095238,1
"28","30000","100 Main Street SE","Mon",9,1.1875,1.3125,-0.125
"29","30000","100 Main Street SE","Mon",10,1.33333333333333,1.58333333333333,-0.25
"30","30000","100 Main Street SE","Mon",11,2.76190476190476,3.85714285714286,-1.0952380952381
"31","30000","100 Main Street SE","Mon",12,3.27272727272727,3.77272727272727,-0.5
"32","30000","100 Main Street SE","Mon",13,3.83333333333333,4.08333333333333,-0.25
"33","30000","100 Main Street SE","Mon",14,3.57142857142857,3.66666666666667,-0.0952380952380952
"34","30000","100 Main Street SE","Mon",15,3.08695652173913,3,0.0869565217391304
"35","30000","100 Main Street SE","Mon",16,2.73913043478261,2.78260869565217,-0.0434782608695652
"36","30000","100 Main Street SE","Mon",17,2.21739130434783,3.34782608695652,-1.1304347826087
"37","30000","100 Main Street SE","Mon",18,3.375,3.91666666666667,-0.541666666666667
"38","30000","100 Main Street SE","Mon",19,2.79166666666667,2.375,0.416666666666667
"39","30000","100 Main Street SE","Mon",20,3.68421052631579,2.47368421052632,1.21052631578947
"40","30000","100 Main Street SE","Mon",21,4,3,1
"41","30000","100 Main Street SE","Mon",22,2.42857142857143,1.85714285714286,0.571428571428571
"42","30000","100 Main Street SE","Mon",23,1.75,0.5,1.25
"43","30000","100 Main Street SE","Sat",0,2.21052631578947,1.36842105263158,0.842105263157895
"44","30000","100 Main Street SE","Sat",1,1.4,2,-0.6
"45","30000","100 Main Street SE","Sat",2,2,1,1
"46","30000","100 Main Street SE","Sat",3,0,1,-1
"47","30000","100 Main Street SE","Sat",4,0.5,0.5,0
"48","30000","100 Main Street SE","Sat",5,1,1,0
"49","30000","100 Main Street SE","Sat",6,1,0.25,0.75
"50","30000","100 Main Street SE","Sat",7,0.555555555555556,1.44444444444444,-0.888888888888889
"51","30000","100 Main Street SE","Sat",8,0.6,0.866666666666667,-0.266666666666667
"52","30000","100 Main Street SE","Sat",9,1.38095238095238,2.04761904761905,-0.666666666666667
"53","30000","100 Main Street SE","Sat",10,2.88888888888889,3.11111111111111,-0.222222222222222
"54","30000","100 Main Street SE","Sat",11,5.19230769230769,5.73076923076923,-0.538461538461538
"55","30000","100 Main Street SE","Sat",12,6.37037037037037,7.44444444444444,-1.07407407407407
"56","30000","100 Main Street SE","Sat",13,7.78571428571429,8.10714285714286,-0.321428571428571
"57","30000","100 Main Street SE","Sat",14,8.72413793103448,6.68965517241379,2.03448275862069
"58","30000","100 Main Street SE","Sat",15,6.55172413793103,7.75862068965517,-1.20689655172414
"59","30000","100 Main Street SE","Sat",16,7.25,7.28571428571429,-0.0357142857142857
"60","30000","100 Main Street SE","Sat",17,6.42857142857143,7,-0.571428571428571
"61","30000","100 Main Street SE","Sat",18,5.85185185185185,5.55555555555556,0.296296296296296
"62","30000","100 Main Street SE","Sat",19,4.96428571428571,6.14285714285714,-1.17857142857143
"63","30000","100 Main Street SE","Sat",20,4.5,4.75,-0.25
"64","30000","100 Main Street SE","Sat",21,4.32,3.68,0.64
"65","30000","100 Main Street SE","Sat",22,4.27777777777778,1.72222222222222,2.55555555555556
"66","30000","100 Main Street SE","Sat",23,3.33333333333333,1.2,2.13333333333333
"67","30000","100 Main Street SE","Sun",0,2,0.444444444444444,1.55555555555556
"68","30000","100 Main Street SE","Sun",1,2,3.57142857142857,-1.57142857142857
"69","30000","100 Main Street SE","Sun",2,1.4,0.6,0.8
"70","30000","100 Main Street SE","Sun",3,0.666666666666667,0.666666666666667,0
"71","30000","100 Main Street SE","Sun",4,1,0,1
"72","30000","100 Main Street SE","Sun",6,0.5,0.5,0
"73","30000","100 Main Street SE","Sun",7,0.375,0.875,-0.5
"74","30000","100 Main Street SE","Sun",8,0.928571428571429,1.28571428571429,-0.357142857142857
"75","30000","100 Main Street SE","Sun",9,1.15789473684211,2.05263157894737,-0.894736842105263
"76","30000","100 Main Street SE","Sun",10,2.68,3.2,-0.52
"77","30000","100 Main Street SE","Sun",11,2.96,5.52,-2.56
"78","30000","100 Main Street SE","Sun",12,5.59259259259259,5.66666666666667,-0.0740740740740741
"79","30000","100 Main Street SE","Sun",13,6.3,6,0.3
"80","30000","100 Main Street SE","Sun",14,6.4,6.96,-0.56
"81","30000","100 Main Street SE","Sun",15,6.10714285714286,6.53571428571429,-0.428571428571429
"82","30000","100 Main Street SE","Sun",16,4.20689655172414,4.62068965517241,-0.413793103448276
"83","30000","100 Main Street SE","Sun",17,5.19230769230769,5.19230769230769,0
"84","30000","100 Main Street SE","Sun",18,4.96,5.08,-0.12
"85","30000","100 Main Street SE","Sun",19,3.375,4.54166666666667,-1.16666666666667
"86","30000","100 Main Street SE","Sun",20,3.52,2.08,1.44
"87","30000","100 Main Street SE","Sun",21,4.18181818181818,2.18181818181818,2
"88","30000","100 Main Street SE","Sun",22,2.72222222222222,2.38888888888889,0.333333333333333
"89","30000","100 Main Street SE","Sun",23,1.66666666666667,0.444444444444444,1.22222222222222
"90","30000","100 Main Street SE","Thu",0,0.5,1.125,-0.625
"91","30000","100 Main Street SE","Thu",1,0.333333333333333,1.66666666666667,-1.33333333333333
"92","30000","100 Main Street SE","Thu",6,0.5,0.666666666666667,-0.166666666666667
"93","30000","100 Main Street SE","Thu",7,0.5,1,-0.5
"94","30000","100 Main Street SE","Thu",8,1.11764705882353,0.352941176470588,0.764705882352941
"95","30000","100 Main Street SE","Thu",9,0.866666666666667,1.46666666666667,-0.6
"96","30000","100 Main Street SE","Thu",10,1.42857142857143,1.28571428571429,0.142857142857143
"97","30000","100 Main Street SE","Thu",11,1.52941176470588,1.29411764705882,0.235294117647059
"98","30000","100 Main Street SE","Thu",12,2.05,2.55,-0.5
"99","30000","100 Main Street SE","Thu",13,2.68181818181818,1.40909090909091,1.27272727272727
"100","30000","100 Main Street SE","Thu",14,2.27272727272727,3,-0.727272727272727
"101","30000","100 Main Street SE","Thu",15,2.16666666666667,2.33333333333333,-0.166666666666667
"102","30000","100 Main Street SE","Thu",16,1.85185185185185,1.88888888888889,-0.037037037037037
"103","30000","100 Main Street SE","Thu",17,2.11538461538462,3.03846153846154,-0.923076923076923
"104","30000","100 Main Street SE","Thu",18,2.39130434782609,3.91304347826087,-1.52173913043478
"105","30000","100 Main Street SE","Thu",19,2.84615384615385,3.23076923076923,-0.384615384615385
"106","30000","100 Main Street SE","Thu",20,3,2.04,0.96
"107","30000","100 Main Street SE","Thu",21,3.04545454545455,1.36363636363636,1.68181818181818
"108","30000","100 Main Street SE","Thu",22,1.55555555555556,1.11111111111111,0.444444444444444
"109","30000","100 Main Street SE","Thu",23,1.54545454545455,0.909090909090909,0.636363636363636
"110","30000","100 Main Street SE","Tue",0,1.25,0,1.25
"111","30000","100 Main Street SE","Tue",1,0,1,-1
"112","30000","100 Main Street SE","Tue",2,1,0.5,0.5
"113","30000","100 Main Street SE","Tue",5,1,0.5,0.5
"114","30000","100 Main Street SE","Tue",6,0.571428571428571,0.428571428571429,0.142857142857143
"115","30000","100 Main Street SE","Tue",7,1,0.714285714285714,0.285714285714286
"116","30000","100 Main Street SE","Tue",8,1.33333333333333,1.04761904761905,0.285714285714286
"117","30000","100 Main Street SE","Tue",9,1.2,1.2,0
"118","30000","100 Main Street SE","Tue",10,2.05555555555556,2.88888888888889,-0.833333333333333
"119","30000","100 Main Street SE","Tue",11,1.77272727272727,1.5,0.272727272727273
"120","30000","100 Main Street SE","Tue",12,1.72727272727273,1.95454545454545,-0.227272727272727
"121","30000","100 Main Street SE","Tue",13,1.70833333333333,1.5,0.208333333333333
"122","30000","100 Main Street SE","Tue",14,3.4,2.55,0.85
"123","30000","100 Main Street SE","Tue",15,2.95454545454545,3.72727272727273,-0.772727272727273
"124","30000","100 Main Street SE","Tue",16,1.78571428571429,2.10714285714286,-0.321428571428571
"125","30000","100 Main Street SE","Tue",17,2.55172413793103,4.55172413793103,-2
"126","30000","100 Main Street SE","Tue",18,2.2258064516129,4.93548387096774,-2.70967741935484
"127","30000","100 Main Street SE","Tue",19,2.92592592592593,3.33333333333333,-0.407407407407407
"128","30000","100 Main Street SE","Tue",20,4.15,4.15,0
"129","30000","100 Main Street SE","Tue",21,2.64,2.72,-0.08
"130","30000","100 Main Street SE","Tue",22,4.53333333333333,2.6,1.93333333333333
"131","30000","100 Main Street SE","Tue",23,2.75,1.33333333333333,1.41666666666667
"132","30000","100 Main Street SE","Wed",0,1.36363636363636,0.363636363636364,1
"133","30000","100 Main Street SE","Wed",6,0.888888888888889,0.111111111111111,0.777777777777778
"134","30000","100 Main Street SE","Wed",7,1,1.16666666666667,-0.166666666666667
"135","30000","100 Main Street SE","Wed",8,1.05,0.25,0.8
"136","30000","100 Main Street SE","Wed",9,0.875,1.5,-0.625
"137","30000","100 Main Street SE","Wed",10,2.11111111111111,0.833333333333333,1.27777777777778
"138","30000","100 Main Street SE","Wed",11,1.9047619047619,2.38095238095238,-0.476190476190476
"139","30000","100 Main Street SE","Wed",12,1.95454545454545,3.40909090909091,-1.45454545454545
"140","30000","100 Main Street SE","Wed",13,2,2.16,-0.16
"141","30000","100 Main Street SE","Wed",14,2.3,1.75,0.55
"142","30000","100 Main Street SE","Wed",15,2,2.18181818181818,-0.181818181818182
"143","30000","100 Main Street SE","Wed",16,1.57142857142857,1.60714285714286,-0.0357142857142857
"144","30000","100 Main Street SE","Wed",17,2.80769230769231,3.61538461538462,-0.807692307692308
"145","30000","100 Main Street SE","Wed",18,2.42307692307692,3.03846153846154,-0.615384615384615
"146","30000","100 Main Street SE","Wed",19,3.65,3.7,-0.05
"147","30000","100 Main Street SE","Wed",20,3.14285714285714,3.38095238095238,-0.238095238095238
"148","30000","100 Main Street SE","Wed",21,2.76190476190476,1.0952380952381,1.66666666666667
"149","30000","100 Main Street SE","Wed",22,1.53333333333333,0.466666666666667,1.06666666666667
"150","30000","100 Main Street SE","Wed",23,1,1.625,-0.625
"151","30001","25th Street & 33rd Ave S","Fri",0,0.666666666666667,0.333333333333333,0.333333333333333
"152","30001","25th Street & 33rd Ave S","Fri",1,0,1,-1
"153","30001","25th Street & 33rd Ave S","Fri",2,0,1,-1
"154","30001","25th Street & 33rd Ave S","Fri",3,0,1,-1
"155","30001","25th Street & 33rd Ave S","Fri",6,1.25,0.25,1
"156","30001","25th Street & 33rd Ave S","Fri",7,1.69230769230769,0.230769230769231,1.46153846153846
"157","30001","25th Street & 33rd Ave S","Fri",8,0.888888888888889,0.777777777777778,0.111111111111111
"158","30001","25th Street & 33rd Ave S","Fri",9,1.3,1,0.3
"159","30001","25th Street & 33rd Ave S","Fri",10,1.84615384615385,0.461538461538462,1.38461538461538
"160","30001","25th Street & 33rd Ave S","Fri",11,1.84615384615385,0.769230769230769,1.07692307692308
"161","30001","25th Street & 33rd Ave S","Fri",12,1,0.588235294117647,0.411764705882353
"162","30001","25th Street & 33rd Ave S","Fri",13,1.26315789473684,0.684210526315789,0.578947368421053
"163","30001","25th Street & 33rd Ave S","Fri",14,1.27272727272727,1.36363636363636,-0.0909090909090909
"164","30001","25th Street & 33rd Ave S","Fri",15,0.45,1.45,-1
"165","30001","25th Street & 33rd Ave S","Fri",16,0.5,1.5,-1
"166","30001","25th Street & 33rd Ave S","Fri",17,0.565217391304348,1.8695652173913,-1.30434782608696
"167","30001","25th Street & 33rd Ave S","Fri",18,0.5625,1.375,-0.8125
"168","30001","25th Street & 33rd Ave S","Fri",19,0.444444444444444,1.33333333333333,-0.888888888888889
"169","30001","25th Street & 33rd Ave S","Fri",20,0.416666666666667,1.16666666666667,-0.75
"170","30001","25th Street & 33rd Ave S","Fri",21,0.333333333333333,1.33333333333333,-1
"171","30001","25th Street & 33rd Ave S","Fri",22,0.285714285714286,0.857142857142857,-0.571428571428571
"172","30001","25th Street & 33rd Ave S","Fri",23,0,3,-3
"173","30001","25th Street & 33rd Ave S","Mon",0,2.33333333333333,0.666666666666667,1.66666666666667
"174","30001","25th Street & 33rd Ave S","Mon",4,0.5,0.5,0
"175","30001","25th Street & 33rd Ave S","Mon",5,1,0,1
"176","30001","25th Street & 33rd Ave S","Mon",6,1,0,1
"177","30001","25th Street & 33rd Ave S","Mon",7,1.84210526315789,0.578947368421053,1.26315789473684
"178","30001","25th Street & 33rd Ave S","Mon",8,1.23076923076923,0.0769230769230769,1.15384615384615
"179","30001","25th Street & 33rd Ave S","Mon",9,1.35714285714286,0.785714285714286,0.571428571428571
"180","30001","25th Street & 33rd Ave S","Mon",10,0.916666666666667,1.5,-0.583333333333333
"181","30001","25th Street & 33rd Ave S","Mon",11,1.4375,0.6875,0.75
"182","30001","25th Street & 33rd Ave S","Mon",12,1.16666666666667,1.11111111111111,0.0555555555555556
"183","30001","25th Street & 33rd Ave S","Mon",13,1.10526315789474,0.842105263157895,0.263157894736842
"184","30001","25th Street & 33rd Ave S","Mon",14,0.928571428571429,1.42857142857143,-0.5
"185","30001","25th Street & 33rd Ave S","Mon",15,1.36363636363636,0.818181818181818,0.545454545454545
"186","30001","25th Street & 33rd Ave S","Mon",16,0.2,1.3,-1.1
"187","30001","25th Street & 33rd Ave S","Mon",17,0.16,2.64,-2.48
"188","30001","25th Street & 33rd Ave S","Mon",18,0.181818181818182,1.13636363636364,-0.954545454545455
"189","30001","25th Street & 33rd Ave S","Mon",19,0.466666666666667,1,-0.533333333333333
"190","30001","25th Street & 33rd Ave S","Mon",20,0.25,0.75,-0.5
"191","30001","25th Street & 33rd Ave S","Mon",21,0.75,0.75,0
"192","30001","25th Street & 33rd Ave S","Mon",22,0,1,-1
"193","30001","25th Street & 33rd Ave S","Sat",0,0,1.33333333333333,-1.33333333333333
"194","30001","25th Street & 33rd Ave S","Sat",1,0.5,1,-0.5
"195","30001","25th Street & 33rd Ave S","Sat",2,0.2,1.4,-1.2
"196","30001","25th Street & 33rd Ave S","Sat",4,0,1,-1
"197","30001","25th Street & 33rd Ave S","Sat",6,0.5,0.5,0
"198","30001","25th Street & 33rd Ave S","Sat",7,1,0,1
"199","30001","25th Street & 33rd Ave S","Sat",8,0.75,0.875,-0.125
"200","30001","25th Street & 33rd Ave S","Sat",9,0.5,1.2,-0.7
"201","30001","25th Street & 33rd Ave S","Sat",10,1.57894736842105,1.52631578947368,0.0526315789473684
"202","30001","25th Street & 33rd Ave S","Sat",11,2.15,0.85,1.3
"203","30001","25th Street & 33rd Ave S","Sat",12,1.88,1.44,0.44
"204","30001","25th Street & 33rd Ave S","Sat",13,2.22222222222222,1.27777777777778,0.944444444444444
"205","30001","25th Street & 33rd Ave S","Sat",14,1.36842105263158,1.73684210526316,-0.368421052631579
"206","30001","25th Street & 33rd Ave S","Sat",15,1.47368421052632,1.26315789473684,0.210526315789474
"207","30001","25th Street & 33rd Ave S","Sat",16,1.05263157894737,1,0.0526315789473684
"208","30001","25th Street & 33rd Ave S","Sat",17,1.28571428571429,1.28571428571429,0
"209","30001","25th Street & 33rd Ave S","Sat",18,0.6,1.8,-1.2
"210","30001","25th Street & 33rd Ave S","Sat",19,1.69230769230769,1.92307692307692,-0.230769230769231
"211","30001","25th Street & 33rd Ave S","Sat",20,1.375,0.625,0.75
"212","30001","25th Street & 33rd Ave S","Sat",21,0.2,1.4,-1.2
"213","30001","25th Street & 33rd Ave S","Sat",22,0.4,1.2,-0.8
"214","30001","25th Street & 33rd Ave S","Sat",23,0,1,-1
"215","30001","25th Street & 33rd Ave S","Sun",0,1,0,1
"216","30001","25th Street & 33rd Ave S","Sun",1,0,1,-1
"217","30001","25th Street & 33rd Ave S","Sun",2,0,1,-1
"218","30001","25th Street & 33rd Ave S","Sun",3,0,1,-1
"219","30001","25th Street & 33rd Ave S","Sun",6,1,0,1
"220","30001","25th Street & 33rd Ave S","Sun",7,0,1,-1
"221","30001","25th Street & 33rd Ave S","Sun",8,0.555555555555556,0.888888888888889,-0.333333333333333
"222","30001","25th Street & 33rd Ave S","Sun",9,1.09090909090909,0.909090909090909,0.181818181818182
"223","30001","25th Street & 33rd Ave S","Sun",10,1.41176470588235,1.23529411764706,0.176470588235294
"224","30001","25th Street & 33rd Ave S","Sun",11,1.42105263157895,1.57894736842105,-0.157894736842105
"225","30001","25th Street & 33rd Ave S","Sun",12,1.73684210526316,1.15789473684211,0.578947368421053
"226","30001","25th Street & 33rd Ave S","Sun",13,1.94444444444444,1.05555555555556,0.888888888888889
"227","30001","25th Street & 33rd Ave S","Sun",14,1.47058823529412,1.29411764705882,0.176470588235294
"228","30001","25th Street & 33rd Ave S","Sun",15,1.42857142857143,1.57142857142857,-0.142857142857143
"229","30001","25th Street & 33rd Ave S","Sun",16,0.933333333333333,1.26666666666667,-0.333333333333333
"230","30001","25th Street & 33rd Ave S","Sun",17,0.588235294117647,1.41176470588235,-0.823529411764706
"231","30001","25th Street & 33rd Ave S","Sun",18,0.928571428571429,0.785714285714286,0.142857142857143
"232","30001","25th Street & 33rd Ave S","Sun",19,0.5,1.25,-0.75
"233","30001","25th Street & 33rd Ave S","Sun",20,0.857142857142857,0.571428571428571,0.285714285714286
"234","30001","25th Street & 33rd Ave S","Sun",21,0.333333333333333,1.66666666666667,-1.33333333333333
"235","30001","25th Street & 33rd Ave S","Sun",22,0.6,1.4,-0.8
"236","30001","25th Street & 33rd Ave S","Sun",23,1,0,1
"237","30001","25th Street & 33rd Ave S","Thu",0,0,1,-1
"238","30001","25th Street & 33rd Ave S","Thu",2,0,1,-1
"239","30001","25th Street & 33rd Ave S","Thu",4,0,1.5,-1.5
"240","30001","25th Street & 33rd Ave S","Thu",5,0.888888888888889,0.111111111111111,0.777777777777778
"241","30001","25th Street & 33rd Ave S","Thu",6,1,0,1
"242","30001","25th Street & 33rd Ave S","Thu",7,1.21739130434783,0.217391304347826,1
"243","30001","25th Street & 33rd Ave S","Thu",8,1,0.363636363636364,0.636363636363636
"244","30001","25th Street & 33rd Ave S","Thu",9,1.08333333333333,0,1.08333333333333
"245","30001","25th Street & 33rd Ave S","Thu",10,1.08333333333333,0.416666666666667,0.666666666666667
"246","30001","25th Street & 33rd Ave S","Thu",11,0.882352941176471,1.05882352941176,-0.176470588235294
"247","30001","25th Street & 33rd Ave S","Thu",12,1.21428571428571,1,0.214285714285714
"248","30001","25th Street & 33rd Ave S","Thu",13,1.58333333333333,0.666666666666667,0.916666666666667
"249","30001","25th Street & 33rd Ave S","Thu",14,0.636363636363636,1.09090909090909,-0.454545454545455
"250","30001","25th Street & 33rd Ave S","Thu",15,0.533333333333333,1,-0.466666666666667
"251","30001","25th Street & 33rd Ave S","Thu",16,0.434782608695652,1.34782608695652,-0.91304347826087
"252","30001","25th Street & 33rd Ave S","Thu",17,0.36,2.16,-1.8
"253","30001","25th Street & 33rd Ave S","Thu",18,0.333333333333333,1.16666666666667,-0.833333333333333
"254","30001","25th Street & 33rd Ave S","Thu",19,0.454545454545455,0.909090909090909,-0.454545454545455
"255","30001","25th Street & 33rd Ave S","Thu",20,0.777777777777778,0.888888888888889,-0.111111111111111
"256","30001","25th Street & 33rd Ave S","Thu",21,0.25,1.25,-1
"257","30001","25th Street & 33rd Ave S","Thu",22,0,1,-1
"258","30001","25th Street & 33rd Ave S","Thu",23,0.333333333333333,1,-0.666666666666667
"259","30001","25th Street & 33rd Ave S","Tue",0,0,2,-2
"260","30001","25th Street & 33rd Ave S","Tue",1,0,1,-1
"261","30001","25th Street & 33rd Ave S","Tue",2,0,1,-1
"262","30001","25th Street & 33rd Ave S","Tue",3,1,0,1
"263","30001","25th Street & 33rd Ave S","Tue",4,1,0,1
"264","30001","25th Street & 33rd Ave S","Tue",5,1,0,1
"265","30001","25th Street & 33rd Ave S","Tue",6,1,0,1
"266","30001","25th Street & 33rd Ave S","Tue",7,1.4,0.45,0.95
"267","30001","25th Street & 33rd Ave S","Tue",8,1.23076923076923,0.461538461538462,0.769230769230769
"268","30001","25th Street & 33rd Ave S","Tue",9,0.714285714285714,0.571428571428571,0.142857142857143
"269","30001","25th Street & 33rd Ave S","Tue",10,1.11111111111111,1.11111111111111,0
"270","30001","25th Street & 33rd Ave S","Tue",11,1.9,0,1.9
"271","30001","25th Street & 33rd Ave S","Tue",12,0.923076923076923,1,-0.0769230769230769
"272","30001","25th Street & 33rd Ave S","Tue",13,1.46666666666667,1.4,0.0666666666666667
"273","30001","25th Street & 33rd Ave S","Tue",14,0.4,1.55,-1.15
"274","30001","25th Street & 33rd Ave S","Tue",15,0.923076923076923,0.846153846153846,0.0769230769230769
"275","30001","25th Street & 33rd Ave S","Tue",16,0.526315789473684,1.47368421052632,-0.947368421052632
"276","30001","25th Street & 33rd Ave S","Tue",17,0.115384615384615,2.69230769230769,-2.57692307692308
"277","30001","25th Street & 33rd Ave S","Tue",18,0.45,1.5,-1.05
"278","30001","25th Street & 33rd Ave S","Tue",19,0.888888888888889,1,-0.111111111111111
"279","30001","25th Street & 33rd Ave S","Tue",20,0.4,0.9,-0.5
"280","30001","25th Street & 33rd Ave S","Tue",21,1,0,1
"281","30001","25th Street & 33rd Ave S","Tue",22,0,1.25,-1.25
"282","30001","25th Street & 33rd Ave S","Tue",23,0,1.5,-1.5
"283","30001","25th Street & 33rd Ave S","Wed",0,2,0,2
"284","30001","25th Street & 33rd Ave S","Wed",1,1,2,-1
"285","30001","25th Street & 33rd Ave S","Wed",2,0,1,-1
"286","30001","25th Street & 33rd Ave S","Wed",5,1,0,1
"287","30001","25th Street & 33rd Ave S","Wed",6,1.25,0,1.25
"288","30001","25th Street & 33rd Ave S","Wed",7,1.23076923076923,0,1.23076923076923
"289","30001","25th Street & 33rd Ave S","Wed",8,1.15384615384615,0.153846153846154,1
"290","30001","25th Street & 33rd Ave S","Wed",9,1,0.4,0.6
"291","30001","25th Street & 33rd Ave S","Wed",10,1.41666666666667,0.5,0.916666666666667
"292","30001","25th Street & 33rd Ave S","Wed",11,0.6,0.866666666666667,-0.266666666666667
"293","30001","25th Street & 33rd Ave S","Wed",12,1,0.823529411764706,0.176470588235294
"294","30001","25th Street & 33rd Ave S","Wed",13,1.27777777777778,0.444444444444444,0.833333333333333
"295","30001","25th Street & 33rd Ave S","Wed",14,0.705882352941177,1.11764705882353,-0.411764705882353
"296","30001","25th Street & 33rd Ave S","Wed",15,0.75,1.6875,-0.9375
"297","30001","25th Street & 33rd Ave S","Wed",16,0.45,1.2,-0.75
"298","30001","25th Street & 33rd Ave S","Wed",17,0.615384615384615,2.03846153846154,-1.42307692307692
"299","30001","25th Street & 33rd Ave S","Wed",18,0.578947368421053,2,-1.42105263157895
"300","30001","25th Street & 33rd Ave S","Wed",19,0.375,1.375,-1
"301","30001","25th Street & 33rd Ave S","Wed",20,0.5,1,-0.5
"302","30001","25th Street & 33rd Ave S","Wed",21,0.571428571428571,0.571428571428571,0
"303","30001","25th Street & 33rd Ave S","Wed",22,0,1,-1
"304","30001","25th Street & 33rd Ave S","Wed",23,1,0,1
"305","30002","Riverside Ave & 23rd Ave S","Fri",0,0.5,0.5,0
"306","30002","Riverside Ave & 23rd Ave S","Fri",1,1.5,1,0.5
"307","30002","Riverside Ave & 23rd Ave S","Fri",2,0.5,1.5,-1
"308","30002","Riverside Ave & 23rd Ave S","Fri",3,0,1,-1
"309","30002","Riverside Ave & 23rd Ave S","Fri",6,0.2,1.4,-1.2
"310","30002","Riverside Ave & 23rd Ave S","Fri",7,0.428571428571429,1.07142857142857,-0.642857142857143
"311","30002","Riverside Ave & 23rd Ave S","Fri",8,0.68,1.04,-0.36
"312","30002","Riverside Ave & 23rd Ave S","Fri",9,0.8,0.65,0.15
"313","30002","Riverside Ave & 23rd Ave S","Fri",10,0.823529411764706,0.764705882352941,0.0588235294117647
"314","30002","Riverside Ave & 23rd Ave S","Fri",11,1,1,0
"315","30002","Riverside Ave & 23rd Ave S","Fri",12,1.5,1,0.5
"316","30002","Riverside Ave & 23rd Ave S","Fri",13,0.952380952380952,0.761904761904762,0.19047619047619
"317","30002","Riverside Ave & 23rd Ave S","Fri",14,0.705882352941177,0.823529411764706,-0.117647058823529
"318","30002","Riverside Ave & 23rd Ave S","Fri",15,1.76190476190476,1.61904761904762,0.142857142857143
"319","30002","Riverside Ave & 23rd Ave S","Fri",16,2.12,0.6,1.52
"320","30002","Riverside Ave & 23rd Ave S","Fri",17,0.833333333333333,1.44444444444444,-0.611111111111111
"321","30002","Riverside Ave & 23rd Ave S","Fri",18,1.07692307692308,0.846153846153846,0.230769230769231
"322","30002","Riverside Ave & 23rd Ave S","Fri",19,0.333333333333333,0.888888888888889,-0.555555555555556
"323","30002","Riverside Ave & 23rd Ave S","Fri",20,1.42857142857143,0.571428571428571,0.857142857142857
"324","30002","Riverside Ave & 23rd Ave S","Fri",21,0.428571428571429,0.714285714285714,-0.285714285714286
"325","30002","Riverside Ave & 23rd Ave S","Fri",22,1.16666666666667,1.16666666666667,0
"326","30002","Riverside Ave & 23rd Ave S","Fri",23,0.625,1.125,-0.5
"327","30002","Riverside Ave & 23rd Ave S","Mon",0,1,0.333333333333333,0.666666666666667
"328","30002","Riverside Ave & 23rd Ave S","Mon",1,1,0,1
"329","30002","Riverside Ave & 23rd Ave S","Mon",2,0,2,-2
"330","30002","Riverside Ave & 23rd Ave S","Mon",3,1,1,0
"331","30002","Riverside Ave & 23rd Ave S","Mon",4,1,0,1
"332","30002","Riverside Ave & 23rd Ave S","Mon",6,0.2,0.8,-0.6
"333","30002","Riverside Ave & 23rd Ave S","Mon",7,0.3,1.4,-1.1
"334","30002","Riverside Ave & 23rd Ave S","Mon",8,0.823529411764706,1.29411764705882,-0.470588235294118
"335","30002","Riverside Ave & 23rd Ave S","Mon",9,1,1.16666666666667,-0.166666666666667
